LabSampleID,StoredCropID,PlantedCropID,StorageBinID,SampleHarvestDate,ProcessedDate,SpecificGravity,StemEndSucroseGramPerLiter,StemEndGlucoseGramPerLiter,SampleCollectionMethodID
ED10AF34-1FBF-4748-9024-5C04401A972E,,75032164-6A44-409C-8259-8A39366917DC,,8/8/2022,8/8/2022,,0.73,0.01,1
5379BCE9-3B2A-4AF7-81F7-5C0777ACB3E1,,5B34FEF0-B6DB-4921-86D8-F656E95762A0,,8/10/2022,8/10/2022,,2.66,0.14,1
2C7AE364-5822-49BA-962C-5C115CC654DD,,6E3214FD-B565-49F2-BB3F-66DBC3BFF8AE,,8/10/2022,8/10/2022,,0.46,0.12,1
A8FBBC90-B009-4A6D-A440-5C22EF21FA21,41EADFCA-DE92-484C-B400-D966173C8014,9A6A53C0-A391-429A-B9D1-24E72610CCDD,07388574-824F-43A9-90F5-15D6AD36B694,9/27/2022,9/27/2022,1.079,1.18,1.72,2
5F199F7B-7B73-4238-B59B-5C3E6ACD9DAD,,64ECA010-CD1A-43FB-A36B-788022CF60B6,,8/25/2021,8/25/2021,1.071,0.29,0.12,1
2BE7BF3D-703D-4993-89F9-5C4014319688,9DB4984F-DC70-4ED4-91A0-B5774EA4C7F4,E2D1E14A-2E5D-4FED-8F3E-BD3F32FAABB4,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,9/14/2021,10/7/2021,1.081,0.46,1.95,3
D8ABCDE0-E092-4585-A729-5C4BAC931B90,5ADA91D1-0315-414A-9C41-29228B908B59,153C9991-20D6-40F1-9AE2-38B267FD00AD,07388574-824F-43A9-90F5-15D6AD36B694,2/16/2023,2/16/2023,1.087,0.24,0.78,3
410BA8A4-FD02-4153-996F-5C4BB14A7551,,B57A5592-87D2-43D0-809A-41494703BFF0,,8/9/2022,8/9/2022,,0.47,0.11,1
16BAF07D-482E-4F89-8B53-5C4E22AEE4BD,3BA537BB-05E4-4A8A-8962-8AC47DC97EEE,863ECF98-348C-4E04-B0AF-5666DC5E311E,53107F3E-4308-489A-B298-80D55583C4CB,9/15/2021,9/30/2021,1.075,0.3,1.1,3
1E00291E-3EF9-485B-A71E-5C6E34256C34,0744CE12-E482-4AF8-A5AC-2BC2F2535452,CF0F496F-4BF2-4122-9123-E14C85B5036C,1BB0DB33-5335-4095-927A-EB72209C0DFB,3/21/2023,3/21/2023,1.08,0.17,2.48,3
3C7C17E2-6577-430E-87E9-5C766A4DA1D3,6955BEA3-B456-4F94-818A-5D7115868E9B,00DB364A-1462-48FE-8386-71F19B040A72,7AB433AC-A76D-4162-BCE7-AD20723AE24C,1/16/2023,1/16/2023,1.088,0.36,1.48,3
ED355482-7A4F-485D-89A9-5C973A74B876,7DAC2176-CC77-4E95-B2C2-5B77F3C5617C,99658080-F257-4B06-8375-8BD11BA3B279,7FA737D2-98F2-4246-904F-46D6B4595A1B,10/14/2022,10/14/2022,1.089,0.34,1.94,2
B3F6B821-62DB-47F4-B2F5-5CA6E6CFC103,49C3884F-02B2-4DB1-AC0B-4699CE50A3A4,8FB06497-B17F-478B-9DBA-DB0F70D0657F,702FCBAB-9BBB-4838-9667-B187E81CC3E9,10/14/2022,10/14/2022,1.072,0.41,2.32,2
B30C2E59-D758-4D30-A355-5CB75653FF83,5EBAAA3D-1B93-4286-9925-B2AC87401DEC,07811E06-4CCD-4068-8B6E-18031A312E9F,7FA737D2-98F2-4246-904F-46D6B4595A1B,8/25/2021,8/25/2021,1.075,0.01,0,1
375373B1-2084-40EB-82B5-5CBCA02BB4F5,06E612D1-E49F-4804-B8CC-827D26EDA8CA,153C9991-20D6-40F1-9AE2-38B267FD00AD,60E535A0-68AB-42AF-A3B7-2A14246D55BC,1/11/2023,1/11/2023,1.092,0.66,0.36,3
0AB98844-AA58-46A1-BAB7-5CD5EB966496,3C927E2A-183C-4DBF-A2CB-3E8AB21AD07C,F0870878-9B4E-4918-BF6C-69BE2E6D2D63,F45EF324-714D-4015-B88D-A46D537D515E,9/23/2021,9/30/2021,1.085,0.64,0.89,3
71C4A505-3490-4E51-836D-5CD5F4EFC7EF,242D11AD-2769-4AB3-A644-251C1BC80B6C,58DA0D58-E653-4220-92D3-88FF7E12CC6D,4AA523AA-163E-460A-BA6B-20C2D25E057D,9/19/2023,9/19/2023,1.077,0.57,0.7,2
CA64D183-20F0-44E0-89A8-5CDD2B4638C6,C461D074-1CD7-4017-AD3B-0794A25B4040,816C9906-F146-4B21-8CAF-7A5372F643CC,8D256D3B-D978-4D39-8707-E5E60121865F,9/16/2022,9/16/2022,1.09,1.12,0.2,2
E2F5E4E0-9AAB-4A52-8FDC-5CF08EF02031,,618FBC9C-D3CF-4DC1-8AF0-93DF371CE04F,,8/25/2022,8/25/2022,,0.45,0.41,1
300F85AB-83DD-483C-9BBD-5CF1C5136A46,,1534FDAD-1C17-450C-8882-C5F03BF31E2B,,8/23/2022,8/23/2022,,2.18,0.15,1
4B314F72-18B1-48DC-AE74-5D0016561E1D,F033BC51-3658-43A2-AB2C-94766B2D8305,1C3227D7-C6C3-4201-8E6D-C40B7E727EAB,833F6456-5B2C-4BA3-8DAB-2BEA1EB57579,9/28/2021,10/5/2021,1.08,0.34,1.05,3
22D66CFC-D29C-4A1D-B283-5D02957912A4,,37256956-BE47-4B2C-935A-7EE6F05B076A,,8/10/2022,8/10/2022,,1.48,0.16,1
E4622708-FDFD-46C7-90EB-5D0C6B3EBA54,,FB3187D8-FA72-4637-9D44-EF976632BE6E,,8/24/2022,8/24/2022,,1.06,0.23,1
38DC3FCA-25D0-49DC-9DDA-5D346A1BA3CB,BDA749B1-AE43-419C-B6F4-6238BE37CDCD,43A97F8B-49C9-41B8-8E09-26C185A4D777,BA6CAD63-86E8-4215-B513-F4FB23FC4D76,9/30/2021,11/5/2021,1.082,0.1,1.2,3
4040585C-BEE0-4ACA-AC69-5D4B7E1CC54D,,70508BA1-CE0D-4ED6-97DF-BEB8B391FBF9,,8/10/2022,8/10/2022,,2,0.27,1
A933D041-7548-4752-AEA9-5D4DC337221D,,47110A4D-5492-45E7-A0DB-22FCFE0D50A4,,8/23/2023,8/23/2023,,0.42,0.27,1
D27F6DBE-5536-4EBB-A1CB-5D61198FA9B9,,9D0EB918-85DE-45A8-9141-60D12D817A01,,9/12/2022,9/12/2022,1.081,0.35,0.49,1
1E677128-D1EB-47EB-AE6A-5D67DC38AD83,,9A9B56DE-61FE-4C93-8222-FA1FEB9DC2D6,,8/25/2022,8/25/2022,,0.89,0.38,1
F343630F-B3DA-4865-8354-5D68F3AE081E,1A842C4D-61C8-42B8-86FF-2FD6405D7202,2C90998B-CE3C-4B62-8AEA-C44D89B8C5A6,17B0D54A-CE8B-4368-B5CC-7D052637B224,12/6/2021,12/6/2021,1.09,0.38,0.54,3
C0126200-3ED9-4453-A2ED-5D7D13419B2A,66691A8B-8DA9-4449-9252-CF42F1C21B13,618FBC9C-D3CF-4DC1-8AF0-93DF371CE04F,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,2/15/2023,2/15/2023,1.077,0,0,3
C8775E30-68DA-4F3B-A865-5D921BB600C6,,421686FD-6A8F-472A-8B47-3947F3E630B9,,8/10/2022,8/10/2022,,0.53,0.21,1
156A35AF-D565-4447-BCCA-5D9C39BAE592,,644D09A4-90E7-4667-8B33-CDDFC95DE12F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,8/24/2021,8/24/2021,1.09,1.17,0.13,1
ABBF5346-E536-45CF-AE9F-5DA19EF708D9,,9FA22D81-02F9-4311-A429-16C526DE45A7,DC101218-7A6A-416E-A880-4837DE382B2F,2/16/2022,2/16/2022,1.079,0.35,2.29,3
BC62310F-1669-49F7-B69E-5DA1F3836A2A,AC65BF88-7E5B-4E55-9358-2288436501A3,9C1BE855-EF3A-4A3C-B489-0288DA864E82,B3867ECD-B328-4867-933B-DA0A5E5A248B,10/3/2022,10/18/2022,1.086,0.08,1.52,3
FD65BEC0-1D20-4AF1-AC0C-5DA3109742AD,,F3DD5A71-B450-420C-A242-A2621E90269A,,9/8/2022,9/8/2022,1.09,1.64,0.28,1
9D3D5ED4-C387-4BA3-A9EA-5DA317FA2E78,,9963D944-40AF-463E-9B7D-A9D249AC8ADF,,8/24/2022,8/24/2022,,1.38,0.31,1
B2352171-EB3C-48BC-B3A0-5DA7EEA342B7,1A9AB1F4-AF22-4839-B445-EF46F6237FB9,7C982FCC-CAAE-425F-BB43-54E7D2D38910,CA589255-21D9-41A2-B6EB-B3A6B502F4CF,9/24/2021,9/24/2021,1.072,0.32,0.53,2
B6ED0C28-8912-4D45-AC0E-5DB67E0FDD1F,6D807EF9-AD65-436F-A813-09259AC73D76,D4169045-2FE2-4A1A-8AC4-DA43EFAACA96,463E3EBD-9B59-40F1-BC1E-FFF19C54937A,4/5/2022,4/5/2022,1.082,0.33,2.22,3
2F9DCBF7-E081-4FAC-9854-5DC388297E62,59D56EAC-4B11-4A71-BDAD-EFE9DEC5D97E,CB0CDA67-594A-4DA5-A72C-D5B2E9A6E6C4,880592A7-AD53-4F66-A176-CEFF504ADDCB,9/27/2021,11/4/2021,1.084,0.53,0.59,3
90A15707-F7DC-4842-8F23-5DD1216CACDA,,39C7AB13-5736-4317-BD6D-1902D2903E79,,9/6/2022,9/6/2022,1.077,0.63,0.01,1
50E5DAE6-C60C-4D5E-BD8E-5DD7016AF7FF,F5EC463F-7A74-4956-B671-078091FC98F7,7A6C3B07-8447-4CC4-B396-DED50C8F7852,DC101218-7A6A-416E-A880-4837DE382B2F,4/14/2022,4/14/2022,1.079,0,0,3
8B56E275-219F-4C1A-8E13-5DE0CEC7D3D7,6180A3F5-D653-4B24-861C-CAAD6FB98F29,F0DEAD00-9583-4D94-91DD-CFEF2766D16F,5661FD49-F7BE-4041-B3AD-0C621B503E7E,10/21/2022,10/21/2022,1.072,0.1,2.1,3
A392B178-34A4-4318-8D37-5DE1D3C481B4,D7D5EF18-BFB3-451A-82EE-78764568935C,CCABA736-985D-4A9A-954C-6D2438BB3E7E,8D113731-5228-44C5-A146-4B8E427B8EC5,10/13/2022,10/13/2022,1.086,0.14,3.18,2
9CB28D2B-12EA-4152-8F4B-5DE43B1CABEB,,5AD1263F-BF99-4C93-834F-182879BD83EB,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,2/2/2023,2/2/2023,1.079,0.14,1.57,3
DC3627AC-5221-4124-8DA5-5DE8F6B14991,F033BC51-3658-43A2-AB2C-94766B2D8305,1C3227D7-C6C3-4201-8E6D-C40B7E727EAB,833F6456-5B2C-4BA3-8DAB-2BEA1EB57579,5/9/2022,5/9/2022,1.077,0.03,2.61,3
5F98B99F-8877-4B63-B784-5DEE0BF136CA,CB733E1C-10C0-4E02-9224-E84F79F650A1,6F5E3813-A7FC-409B-A807-0333963503D6,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,11/21/2022,11/21/2022,1.075,0.17,2.25,3
1084C661-BA02-4263-9CFE-5DEE92B8488C,25E29431-B8A4-4EB5-9FF7-CA9C7FBAE0FA,10C1893A-1E1B-476E-AE5C-27926EEC41EA,821B160A-DEDB-4819-ABDD-75A0F16BB803,3/23/2022,3/23/2022,1.072,0.33,1.65,3
170B712D-0E2B-4655-9D03-5DF7A32EF19A,C02BEFA7-6EBE-4FC1-B89D-89F4E44F700F,4618BEEA-B19C-4711-A7E2-908CA9E6EDE7,DC101218-7A6A-416E-A880-4837DE382B2F,3/21/2023,3/21/2023,1.079,0.14,2.62,3
DD6853F8-C5E9-4AB4-A69F-5DFFEBB83091,,B0AC45F3-422C-414A-A32D-BA53381DDDF8,,8/23/2023,8/23/2023,,0.65,0.07,1
2CB7E157-AF1C-4A19-9A5C-5E0D04A07A78,,F0DEAD00-9583-4D94-91DD-CFEF2766D16F,005AEFBC-4F65-48F8-8173-B8C51A8EC5A8,10/10/2022,10/10/2022,1.084,0.61,1.67,2
71AC9153-8293-4264-BE38-5E16427AE965,,7E277789-CE8E-43C5-BFFB-36FDEE3037D3,,8/8/2022,8/8/2022,,4.35,0.17,1
69DFBDF4-2FEE-41E2-A854-5E1ED18B3873,ED952BE3-20F2-4A4A-AB49-ADB165598EE3,92321684-7992-4BF6-B26C-D7506D8AAE89,DC101218-7A6A-416E-A880-4837DE382B2F,9/21/2022,11/2/2022,1.078,0.13,1.68,3
8130BFD8-28EB-45D3-B361-5E2378E80AC3,12EAF18C-EE7D-49F4-AB6C-F4BFC1EB17DB,D3181571-9839-4E6C-B32E-050B4F3698B9,E5279A49-1359-4DE3-A79D-9545A295B56C,10/10/2022,10/10/2022,1.107,0.75,1.97,2
31071652-149B-44E5-93BE-5E2AAC13ABCC,,981CA912-6FAE-40FC-B3E6-7E3E1D9428B4,8EC93767-934D-4536-8438-FA5F8F78E487,9/27/2022,9/27/2022,1.075,0.43,2.29,2
8AAED7E8-1124-4899-9759-5E3693C93493,6BEADA6D-3385-4300-AA8C-DE4003E1837E,84BA3231-9FC4-4889-B151-93B2A42A835B,284A83E6-568C-4859-9E55-526ABE9D5979,11/21/2022,11/21/2022,1.074,0.28,1.57,3
E135FCA1-8B01-4F25-8A3E-5E3B2269F1E6,6696A7EC-BA4B-4AE8-BCCC-DCCD8DD1EA8D,CDF84C91-1548-41B7-A327-8C43B5599EAC,4AA523AA-163E-460A-BA6B-20C2D25E057D,2/16/2022,2/16/2022,1.085,0.29,0.93,3
2B9967EE-FC5D-4A1A-8203-5E639C7CE6CA,,BF2C8783-5439-48CA-AEFD-DB73D62AFEA4,,8/21/2023,8/21/2023,,0.52,0.21,1
042CA9EC-72B5-4A38-9884-5E765AD94506,,8B1F20F2-3B9B-4763-BBEB-6769A85ED9F7,2534CBD7-4F2B-4B48-BD85-D72F0931C79F,9/21/2022,9/21/2022,1.091,0.93,0.45,2
84FAF04F-B004-4E28-8B56-5E7C48F8DB53,AD85799C-8F94-4E1E-8604-A6685199A8FD,E8F939E6-6CF7-44A6-9053-E81515FFDE3B,850202B5-4A09-4ADD-B19A-971AE893CA86,1/5/2022,1/5/2022,1.074,0.27,1.76,3
1110E644-CF45-440E-95E3-5E8D0B2E61D5,,31378AAB-D397-47E7-B81B-6BC133B721D2,,8/12/2022,8/12/2022,,0.54,0.3,1
E684717F-63EA-4D48-8BB1-5E95197366F4,BCC9E5CC-44D7-40D9-8F1C-680A53B2CF38,226C4A90-96CA-4BA0-9569-6447781C0055,833F6456-5B2C-4BA3-8DAB-2BEA1EB57579,3/9/2022,3/9/2022,1.085,0.56,2.26,3
32CC2864-03DC-49A4-94CA-5E9B880A0211,,BD4CBEED-BC45-47B8-A62A-83B89E50E04B,,8/10/2022,8/10/2022,,1.64,0.31,1
BF95BF4A-DC27-4740-B5EC-5E9C68C82F4B,B272F170-5638-446C-BE1E-22B8B931463B,3DCB52F4-C244-4C42-9E8F-4E3B6D92FC20,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304,10/13/2022,10/13/2022,1.076,0.52,2.05,2
B424EFD6-D44F-48F0-B894-5E9E7FBB6DC1,4FAB9F05-566C-491E-97E8-4E226C3ED7A0,5E7635A6-DABD-4F11-96FB-8882BC016DCF,09A4B908-8E1F-4C67-BE28-756528A5ABF1,12/5/2022,12/5/2022,1.088,0,0,3
B5D9B4DB-410A-4B53-9C60-5EA9367AB1A9,D7D03669-0D86-4969-BEAB-97669C3FE6FB,7E277789-CE8E-43C5-BFFB-36FDEE3037D3,1328484A-50E7-430C-8304-25BC14FC8F24,10/3/2022,10/3/2022,1.085,0.66,0.98,2
413FA1FD-AEB1-45A0-B959-5EB2AFB40A88,C1567CCF-D145-44B0-8620-3A611481F23B,83F4E751-94DB-4F46-AA80-6790EE6F7FE8,00C6123F-413E-4BDB-9E83-8DE289DD0F8E,8/23/2021,8/23/2021,1.074,0.45,0.13,1
8018CF78-9EFE-4D4D-BB23-5EBA44FE292C,AD85799C-8F94-4E1E-8604-A6685199A8FD,E8F939E6-6CF7-44A6-9053-E81515FFDE3B,850202B5-4A09-4ADD-B19A-971AE893CA86,9/22/2021,11/5/2021,1.072,0.15,1.43,3
DCFF3B47-9C93-4191-B597-5ECCA34455B9,,C791293E-12BA-40A3-A71E-181741350FB4,,8/22/2022,8/22/2022,,0.59,0.17,1
5AC6AE23-16E7-4528-834B-5EE05AEF3A74,421AC6F1-EC49-460A-A4A5-478A70487D3A,EF32434D-AFCB-4367-AA82-13F47F1530FC,09A4B908-8E1F-4C67-BE28-756528A5ABF1,4/21/2023,4/21/2023,1.086,0.15,2.25,3
ACCDA7F6-C07A-4717-B242-5EE45DE59CE4,,F8AD6091-1821-45B8-B536-D9A4BE6655DB,,8/23/2023,8/23/2023,,0.42,0.14,1
C35C9D3D-913F-478F-82DB-5EEA4E4F7E7B,64EA3D2E-82B6-4ED0-8C01-4F919AB43FC4,46FC9C13-A46A-4927-B920-490DD516DB7F,1BB0DB33-5335-4095-927A-EB72209C0DFB,10/10/2022,10/10/2022,1.077,0.4,1.58,2
250C2244-0AFB-4957-9422-5EEDFF02ED53,9DB4984F-DC70-4ED4-91A0-B5774EA4C7F4,E2D1E14A-2E5D-4FED-8F3E-BD3F32FAABB4,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,8/23/2021,8/23/2021,1.073,0.35,0.09,1
19A5032E-5602-489A-A4A6-5EF02CEDCB82,,D3181571-9839-4E6C-B32E-050B4F3698B9,,8/11/2022,8/11/2022,,0.35,0.56,1
80866784-86EC-4F4D-9796-5EFB598EC446,,92BAC917-9EFA-4980-B379-E5731F1C6C21,DC101218-7A6A-416E-A880-4837DE382B2F,2/16/2022,2/16/2022,1.074,0.26,2.19,3
CF9ABB1D-2259-412C-94F0-5EFBBA2377A9,BC6FB0F9-4D14-4222-8906-93155E021137,02D9AF12-1CE5-46A9-9881-6EEA6D543B02,4F6D3B4F-75A1-4BA3-A2D7-258260531F5D,9/30/2022,9/30/2022,1.081,0.37,2.43,2
1C3556B9-703C-4987-B562-5F1A649ED901,F19C2889-5A52-4170-94A1-12731D8BE871,42A42E63-9A07-46E9-B505-BDB7F16FEA4B,A83BE29F-3278-48BC-AB48-2FFB06EC94D9,1/10/2023,1/10/2023,1.092,0.65,0.81,3
1D6E09BE-B63A-431B-BC3E-5F226DFE9DF5,46656291-72E9-4D9A-9658-0675F7E704B8,A45739FC-D92D-47BB-8E63-B0CE5FF33D55,807908F5-67A2-4F59-8D47-ECF512294BAB,9/28/2022,9/28/2022,1.079,0.53,2.42,2
AA0B81F9-0534-4DD1-9877-5F2477F1AF72,6D807EF9-AD65-436F-A813-09259AC73D76,D4169045-2FE2-4A1A-8AC4-DA43EFAACA96,463E3EBD-9B59-40F1-BC1E-FFF19C54937A,4/5/2022,4/5/2022,1.088,0.2,2.27,3
649B8C3E-9FCB-4623-B597-5F39D7A583CF,7E69A007-5092-4975-9913-B3B0289E6EE6,0B567444-01C2-4E84-8D67-0AA9E004EB2C,04D2FB03-FF5C-4AA9-AC58-5D97E5A44E87,11/18/2021,11/18/2021,1.087,1.04,1.62,3
A3F08733-C37F-4A55-B806-5F47F21B3378,F893BE16-D3C1-4794-B5C5-DB785599F160,936790CF-5F1A-4C67-992F-8FAFCA4B60ED,DC101218-7A6A-416E-A880-4837DE382B2F,1/6/2023,1/6/2023,1.079,0.39,2.54,3
D8698375-FDB4-4A31-9B68-5F4C48FE9608,0FDBF692-E20D-4224-BFB0-5168848A24AD,8606572A-931E-43AA-94A8-59F97C4F0579,EE9CC013-E44C-4309-BC72-258A43D0949F,9/17/2021,9/20/2021,1.085,0.75,1.09,2
6278E9E9-E0CE-40C0-A4C0-5F4E053BDA58,4F3BFF16-DFE0-473F-B228-38CF5C02D397,ADF2899B-141E-47E6-A407-24821F9A5268,B3867ECD-B328-4867-933B-DA0A5E5A248B,8/24/2021,8/24/2021,1.073,0.78,0.36,1
B5CCD28A-2652-4DFF-A1D1-5F538DFC0FF0,EBC72E25-D357-42E6-BC34-E3A875F3A028,F19C02E0-DE09-473A-A2EE-198BED7C463C,F0D477A9-02D3-4754-95E1-F02D9D4CC01B,8/26/2021,8/26/2021,1.087,0.52,1.23,1
0FB39512-7FAC-4C87-AA15-5F5C2074DC36,,4618BEEA-B19C-4711-A7E2-908CA9E6EDE7,,8/9/2022,8/9/2022,,2.73,0.23,1
FFC361C5-C961-4384-9DE4-5F758C14CA56,,CF0F496F-4BF2-4122-9123-E14C85B5036C,,8/10/2022,8/10/2022,,0.4,0.46,1
6674AB61-144E-4D0B-B892-5F922AF28134,,77B6A640-D85A-402D-B895-16C8C85C668D,,8/26/2021,8/26/2021,1.072,0.44,0.26,1
FCDCB7D7-B791-4C63-95CC-5FA6BBDC1837,BE033A2E-5A6C-4239-9D5F-C865456997EA,68E22E4D-34D4-4999-893A-F27FD7105231,BA6CAD63-86E8-4215-B513-F4FB23FC4D76,10/10/2022,10/10/2022,1.086,0.54,1.03,2
9A7833EB-7335-445D-8B59-5FB15A1C47DE,ED952BE3-20F2-4A4A-AB49-ADB165598EE3,92321684-7992-4BF6-B26C-D7506D8AAE89,DC101218-7A6A-416E-A880-4837DE382B2F,9/28/2022,9/28/2022,1.083,0.36,1.81,2
9F07C882-EE48-4031-BC88-5FBF612C205B,1B39936D-80FB-4A8F-9824-9D47B261CB8E,26971144-4C3D-4EE6-A891-D31511287630,77DB9112-040F-4D63-B6A2-6CF92EFC22E6,3/15/2022,3/15/2022,1.079,0.27,1.64,3
77F6E490-02C5-4A73-88E9-5FC0211CF1B5,2E2B7DE9-39FE-4881-9693-595162DD44C7,A015FACA-E430-4482-92B3-AA52FDEF0EA4,B3867ECD-B328-4867-933B-DA0A5E5A248B,11/16/2022,11/16/2022,1.081,0.29,1.84,3
C9559E2D-AF9B-4C31-BEF8-5FE20FE49668,66691A8B-8DA9-4449-9252-CF42F1C21B13,618FBC9C-D3CF-4DC1-8AF0-93DF371CE04F,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,9/28/2022,10/18/2022,1.079,0.08,1.5,3
AE3D9492-0E51-4FB2-AF09-5FE95B57ACEF,F8217F17-2B85-454F-AB18-D915937BA074,41255883-87D9-4F47-80A6-3FF5CCF802C9,86FE4C12-AD01-4D21-92C7-4922BBB3BFEE,9/27/2021,9/29/2021,1.084,0.32,0.75,2
E76D3FDA-FCDD-4F57-AEC3-5FEB526644D9,,E01356F4-EFC8-4D4E-8183-6FF081AB2490,,8/8/2023,8/8/2023,1.082,1.61,0.02,1
F4E582BD-5A60-4788-8382-5FEE2546BA36,0CD25866-4022-4768-9C20-F02A67137EA8,14DF6FF3-56FD-4DC8-8F84-6E1606F11C45,24486431-253D-4BD1-9401-A4A535E1319D,1/10/2023,1/10/2023,1.075,0.1,2.1,3
979280E8-73BA-4BDA-B1AF-6007A874A0B3,BBED32BB-0EFD-427F-9AC8-BBC3A0C01AD4,2DF7DA7D-4640-4715-BCD6-C8D24E1E3535,7AB433AC-A76D-4162-BCE7-AD20723AE24C,5/15/2023,5/15/2023,1.081,0.01,2.2,3
8980032F-AED7-4F6F-835C-600A059E0054,F9D9A452-A1B9-4928-A2E5-E7BBFEDC989F,2530A9B6-69F4-49E4-9A17-9853BF949A49,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,3/22/2023,3/22/2023,1.078,0.37,2.05,3
E2A826B8-0297-4C3C-BE35-601B3466806A,,919617AB-1B2B-434D-85B9-9634D6B634AA,,8/22/2022,8/22/2022,,0.53,0.19,1
F2BF0277-129F-4A41-A740-6028E0D6E834,8DFA679D-2375-45D9-A6D6-7E6E8967986D,70508BA1-CE0D-4ED6-97DF-BEB8B391FBF9,CBB70A16-C82B-42B2-8620-216E3158C9E8,9/26/2022,9/26/2022,1.086,0.86,1.82,2
0B31AE7E-64B3-4E73-8F52-603682A8CEEB,,858784E6-4F72-4B90-A332-C1EE97AD79C2,,8/11/2022,8/11/2022,,1.9,0.35,1
EB8894F9-F06D-400D-87A3-6037A4CD4698,C2BD382C-180B-4816-B1D8-EAE3CF1788B3,485EB6F6-1DA3-42C7-830D-3CC3CE0F54D8,4F6D3B4F-75A1-4BA3-A2D7-258260531F5D,9/13/2023,9/13/2023,1.081,1.04,0.56,2
3AAE6A32-4DEE-4B7D-9F08-605FC41559C8,66D099D0-ACEE-4641-8BC7-AC1CD0DC0348,D5313EA5-3E7B-47F9-A587-9741E9D9EFBD,D972369C-3F07-40F6-87CA-57A58041C0E4,11/19/2021,11/19/2021,1.083,0,0,3
7CB38FC8-CC40-4B89-AA1F-60657891CED3,CB733E1C-10C0-4E02-9224-E84F79F650A1,6F5E3813-A7FC-409B-A807-0333963503D6,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,10/3/2022,10/3/2022,1.082,0.48,1.88,2
2FC74F4F-7D5A-4F0A-9EA7-60663BCB8F34,,0DE52220-ACA1-46F8-9A77-D52746A4125F,,9/8/2022,9/8/2022,1.086,0.4,0.26,1
11FEE20D-DBF7-4154-B0DC-60767D921C0C,B608E14D-621A-4151-9473-E763491E2A83,FF679951-A88D-4DF9-A720-B65C134D76CD,3515F29F-F26F-482C-B666-C30A645E7343,1/6/2022,1/6/2022,1.078,0.24,1.34,3
465974F4-16E5-42CA-A9B2-6084A08F877A,,2D387F77-A349-4846-A78B-0837BE1BDDE7,,8/23/2022,8/23/2022,,1.57,0.25,1
A33CD9B8-E8E9-48AD-AA34-609146AD93F1,58538499-ED23-424D-979E-37CE0366D7DD,46462561-83B2-46D4-B921-235F89A71CD5,4AA523AA-163E-460A-BA6B-20C2D25E057D,9/21/2022,9/21/2022,1.094,1,0.67,2
536FAECE-B586-4B40-9213-60948A2CA125,,4FC646BC-1003-4C50-BB49-56D691CB4889,,8/25/2021,8/25/2021,1.075,0.32,0.12,1
08E012DC-61D7-4396-B8AA-60953B088180,,981CA912-6FAE-40FC-B3E6-7E3E1D9428B4,,9/13/2022,9/13/2022,1.076,0.18,0.72,1
8565C6A9-C61D-45F4-AE48-60A7E9D106B2,8DB4732E-2630-4E78-8806-2B466515847C,7C40E693-2F30-45E4-8C6C-406972C995E1,A83BE29F-3278-48BC-AB48-2FFB06EC94D9,2/16/2023,2/16/2023,1.098,0.4,0.78,3
8B5F0132-A774-4941-B06B-60B6714141C6,2B5C8E5C-F0F8-4587-96C3-BB0828A2E10F,8789072C-6EB3-41C9-AAB8-1F37BC3F6F3F,5661FD49-F7BE-4041-B3AD-0C621B503E7E,9/9/2023,9/9/2023,1.081,0.6,0.73,2
151A4A72-A691-4D3A-BE5A-60C8A49FDBAC,78F2873F-8CD2-403B-BDDD-DBF39EC35FA6,914C79BC-7608-40C0-9FBE-318DEA59F239,914C5A44-46DF-4065-A6BB-1758238E9949,9/19/2023,9/19/2023,1.084,0.46,0.97,2
15C562F9-1724-40CB-936E-60CAB24DB611,EDB3201A-A994-4C3B-8BF6-56FE659E0DAB,6F92D424-4C2C-45E5-BFDF-08525AC12365,DC101218-7A6A-416E-A880-4837DE382B2F,9/16/2022,9/16/2022,1.081,0.13,2.28,2
C79C73D8-28B9-40FA-A750-60CE025AF286,0CCBFCDA-B3BF-4CAF-A4A2-F601981A3EB9,CE0912CB-6174-48BC-B02C-1CFFFECF7D18,1BB0DB33-5335-4095-927A-EB72209C0DFB,9/15/2021,10/21/2021,1.076,0.19,1.73,3
A2C63360-8688-4279-A17F-60D047C3E61A,7F0D4591-7FA2-4DB4-96BD-AF0091D2EFBE,752B9F46-DE01-4231-B9D9-81D6AEDC4814,1393EA96-CA2C-4704-A51C-59F50F701BB9,4/7/2022,4/7/2022,1.085,0.32,0.69,3
A2B0BFF5-0691-4D27-A624-60DB0F7F52A8,71749CD7-FADB-41DD-819C-FB0AD31C135F,D8EE2379-3A39-477D-BD5C-BA6E5BE64798,60ED1926-7400-4A76-A86F-8C3B543C3AE8,9/13/2023,9/13/2023,1.082,1.03,0.85,2
