PlantedCropID,CanopyDate,CanopyPercent
5E59C15E-E659-44DF-B9D9-01786E21B99D,6/15/2023,0.746
46F94E4E-38DA-4ED4-AD26-0AF3A9A92221,7/19/2022,0.976
9FA22D81-02F9-4311-A429-16C526DE45A7,6/9/2021,0.17
732F22CE-6103-41F6-B750-297248EA6407,7/19/2022,0.914
2E8CD1E3-D990-45DE-9CEE-304AD6D86704,7/12/2021,0.889
95955ECD-C4AC-48C4-AE3A-376C02F36340,6/26/2023,0.63
A4681BF2-CEDB-4D65-B8C1-48FD921A9CE8,8/8/2023,0.876
C8BEA554-29B4-4868-8B12-4CC5C6E53622,6/2/2022,0.034
E9A1A0C1-547E-4D98-BD61-5F7621400D1A,5/31/2021,0
D923F666-3DC8-4C34-BD43-901D65625C6C,7/7/2022,0.2685
4618BEEA-B19C-4711-A7E2-908CA9E6EDE7,8/4/2022,0.961
9710288B-83A5-4700-8CFB-9116F5F36638,8/22/2022,1
919617AB-1B2B-434D-85B9-9634D6B634AA,6/23/2022,0.55
CE9BFF64-DE9A-4B4A-AA87-A672962A21B9,7/6/2022,0.873
7170A867-D8BA-4166-AA05-D57D4B0EC176,7/7/2023,0.9875
6F3E84C5-6D69-4288-ADE4-33AC40852908,7/13/2021,0.9955
2FEB762B-FB45-4F60-9E90-3B49BC672346,7/28/2022,0.997
B9955DE1-719B-494C-90EC-4425F6E53BA9,8/16/2022,0.963
357E9552-5DEF-401A-B087-478CD35D6F0C,8/9/2022,0.966
21C03482-ECB6-4E0A-BE31-A064CAC1FDEC,7/6/2021,0.975
480DC575-59DA-49E9-9B1F-A803DFFCB2A4,8/8/2022,0.995
020A145B-83E5-46C3-86B1-CAB082C7CC1F,8/18/2021,0.9825
7BFF42C9-7BAC-4A6D-A40C-FDEBE609A065,7/12/2023,0.899
970394AE-EE99-4709-9E5F-0359DAB396A1,6/3/2023,0.234
E8A9D39A-1D25-40C9-8390-07491A9B2A45,6/15/2022,0.131
2EA18988-B723-4208-8A07-1B32475E4796,8/29/2022,0.992
E7112110-EE84-4012-A72C-1F82F52D165B,7/6/2023,0.866
E9D5B0D1-6398-4FC7-9525-26180B6978A3,7/19/2023,0.981
7EFB5BB0-38CD-407D-B515-2D33A5E10CC6,7/16/2021,0.993
B51E6389-9C7F-4539-BE77-47DA00C83BD7,6/5/2021,0.079
BE60CF68-F425-435F-9A22-686B290E7B3D,6/30/2023,0.786
02633A5B-D31F-4E6B-84A9-A130B574BF6E,8/21/2023,0.8775
4551D24A-9084-45F3-86BE-D437A7717501,8/5/2022,0.995
92321684-7992-4BF6-B26C-D7506D8AAE89,7/20/2022,0.9755
70106EFC-FFF1-4588-9C39-F5895E49DBD2,8/9/2023,0.964
42E3BD46-DD43-4F1F-8D70-12680FA70E1E,8/1/2022,0.968
51BCBF66-DEAC-467E-9D5E-4ECB7923828B,7/19/2022,0.94
0DF0B5E8-1D67-43E5-A16B-94ED8B723ECE,6/7/2021,0.154
919617AB-1B2B-434D-85B9-9634D6B634AA,6/1/2022,0.001
FB9C76E3-5C54-4CDD-918D-9703090BFD5F,5/31/2021,0.008
6E92D0F3-CF85-4D5E-8CC4-9ED2C8AADA86,6/2/2023,0.024
65CEC24F-CBA1-4B8E-AAE1-A21E79BF9BD6,7/6/2023,0.975
6B92B887-70AC-477E-B5D4-F7541248ACDF,7/20/2021,0.999
A9750D60-EDF4-42AD-AE7C-FF24D9BC4FB4,8/9/2021,0.992
A894AC3D-922F-4551-82A1-1706116D36A8,7/6/2022,0.891
B0F1102B-9C83-42D4-AB15-19FC128E5CEC,7/18/2022,0.9845
FCCFA795-BF3A-46AB-8204-1D29995AFCFA,8/2/2021,0.9775
54191545-731D-4221-8D37-200473156946,6/7/2021,0.072
D2A9B462-A9E8-4A04-9D7C-216F1CC42286,6/25/2023,0.967
03347935-8F03-4E01-9006-3111CB1D9676,6/8/2021,0.207
CDE81E44-4D45-465D-9EED-394800738E19,7/13/2022,0.943
E9B3B278-A309-4422-BA79-420A31E99998,8/8/2022,0.9915
A93D20D5-B95E-4D9C-BBAD-5398CFDFE61A,6/15/2021,0.06
3CA50D36-268A-40EB-BC99-5D7C22CD2461,6/5/2021,0.053
9272D9A4-1DB6-4CC9-BAE4-64484FD6F594,6/14/2023,0.087
44D8729D-3090-4264-84F2-6DFB7C2DE3FB,8/29/2022,0.981
0350F530-4F84-4A67-BD74-73511324699E,8/23/2021,0.989
D212EE65-D09F-4C39-BCD5-C28FA18A2A75,8/16/2022,0.983
0ABE495C-BD7C-40BA-A670-C6E5701B7185,6/2/2023,0.018
132719C2-BD9D-4D5F-87A4-E5A53081401A,8/21/2023,0.987
F409B12D-9BAC-4C3B-B3BD-2AC69CE49932,7/6/2022,0.984
B2E81090-7A74-4E58-BD62-3030E4080259,6/26/2023,0.653
03347935-8F03-4E01-9006-3111CB1D9676,6/22/2021,0.504
AD98C170-B62D-4856-9C83-3DE028DE9863,6/22/2021,0.451
B9955DE1-719B-494C-90EC-4425F6E53BA9,7/19/2022,0.975
5486D9AE-7A72-4541-B35F-504F6D909B8D,7/12/2023,0.855
AB6B964D-02E1-4E4F-A182-5B71B9FAC209,7/21/2022,0.9665
9B6A22F9-D27F-4125-8575-79B3708AD8E2,7/12/2021,0.982
618FBC9C-D3CF-4DC1-8AF0-93DF371CE04F,6/20/2022,0.244
9963D944-40AF-463E-9B7D-A9D249AC8ADF,7/13/2022,0.754
D4E94D62-195C-4914-856D-D5D26089948A,8/2/2021,0.991
6C073B0F-F7E7-4E83-8653-D658406AC115,8/18/2023,0.951
5A83DC6E-7597-49CE-8C44-DA9D88D1A37B,6/1/2021,0.017
C4C5B926-2CBD-4F2B-B6FE-060106F0C6B2,6/28/2023,0.976
B63F90C3-C1D8-430B-80EC-0AC13DA99631,6/7/2023,0.123
0E785177-C69A-4D73-A4B6-24BD64223F5C,6/6/2021,0.0205
BB76F9B2-B0CD-4583-982A-4C9218CDAF45,7/7/2022,0.689
009591A3-91E9-409A-A6CE-4E74D0602713,5/18/2021,0.0135
3D57BD94-EC52-426F-8891-64812C16EB4A,8/7/2023,0.96
DDDAD8DE-93F9-4A78-8FF6-71B9953F4D94,7/30/2021,0.897
B8D05A85-B47B-468F-B1C8-C9D560DA488A,6/13/2023,0.707
7D235221-0549-4FCC-83C2-E974008DC1E4,6/11/2021,0.185
F64DD7CF-664F-49EC-BBAD-15E67A7F1F41,7/2/2021,0.972
79909040-436A-4D0F-90E7-3318B49C6F60,9/6/2022,0.4065
8EE7593E-8F1D-4FC7-A9DF-46243730985A,7/8/2021,0.984
E3D42CE7-0191-441E-B419-4700913C3831,6/6/2023,0.067
AB6B964D-02E1-4E4F-A182-5B71B9FAC209,8/9/2022,0.988
23BF150E-2664-4443-9170-6F94E1083A32,7/17/2021,0.9835
936790CF-5F1A-4C67-992F-8FAFCA4B60ED,7/18/2022,0.982
C7EA400F-B064-4A78-B40A-A884E82540ED,7/11/2022,0.921
4B97CDFB-F903-45F1-B7CC-C0207C8728BC,5/27/2021,0
6C073B0F-F7E7-4E83-8653-D658406AC115,8/17/2023,0.958
E8B786EA-91E3-4FAB-8D72-E7785523392B,6/8/2023,0.572
D451EAC2-BDEA-4908-AEC4-26BF275B0EAD,5/27/2021,0.1065
FF262178-F90C-4DB7-A4A1-395B6980A815,6/28/2021,0.783
F9EF2FBF-A402-4DB2-846D-3A9D3F958BC9,7/12/2023,0.978
7B603C7A-C617-4C45-A047-41628046E06B,6/27/2023,0.875
3DCB52F4-C244-4C42-9E8F-4E3B6D92FC20,7/30/2022,0.984
7ADBB0D5-9A83-4DFF-AF1E-5BB8F18A097B,7/5/2021,0.673
6D08DBF4-6150-4BE4-B8D4-6199705A5E9A,8/16/2021,0.856
E9585EB3-FCDA-4625-8F1C-664AF6C4603F,8/19/2022,0.977
58302EB4-20E2-4A55-82D0-8E279964B2B3,8/29/2022,0.967
919617AB-1B2B-434D-85B9-9634D6B634AA,8/1/2022,0.9905
93F2493B-8FA7-4E27-8E3A-96EDEBB78388,8/26/2022,0.977
09254F55-DFF1-411E-BD1B-98196119A5D5,8/16/2021,0.948
2396D46B-E5B6-477F-8B92-9CA5B243D57B,6/21/2023,0.483
44B84332-81C6-427F-A99C-A117C8E5CBEF,6/21/2022,0.314
9A3DC1E1-7C90-42EB-BFD3-D1A15688FEC9,8/10/2021,0.96
D1823A6C-1387-4018-87DD-D209EDFF2BAE,6/17/2022,0.058
A0860615-E886-46D2-8F44-D55E80A297A0,7/28/2021,0.985
6DF31462-E0B4-4866-9D1E-F254D221EFBB,6/17/2021,0.557
CD5AAD24-0407-4C0C-A82C-3DEBAD5D0D9A,6/16/2021,0.449
AD34E8E9-300E-4610-B8C2-46DC86E2A9AE,7/19/2021,0.977
A65C3221-D0AA-4301-8AF4-4C691A3C6AAB,9/3/2021,0.4745
0514AA6C-0590-4A68-84A8-5A8F8530538F,6/30/2023,0.693
0BA1727D-4DEB-4CD9-89D6-701D4880997D,6/15/2022,0.278
90E4B74D-9037-4202-BEE3-880F65958F87,8/13/2021,0.612
4C16D763-B156-4243-8928-89EA7D72AC03,8/16/2023,0.99
D4077AC4-4FF6-4DD0-90C6-D32BFE07B855,7/12/2021,0.969
5E59C15E-E659-44DF-B9D9-01786E21B99D,8/21/2023,0.749
EF32434D-AFCB-4367-AA82-13F47F1530FC,8/15/2022,0.992
60230F94-7349-432E-9724-17D8F562F311,9/6/2022,0.97
169307BD-62CC-4463-BAAE-2A9D1374A942,6/30/2022,0.275
C275EC00-AAFB-42F7-8104-769AFF39F873,8/7/2021,0.998
84BA3231-9FC4-4889-B151-93B2A42A835B,6/28/2022,0.668
28412FEC-CD1E-47EE-86C1-B7DAED90B6DC,7/25/2023,0.939
72EAE4B6-168E-4B0F-85EF-F1EECA049F26,6/13/2023,0.19
3BB36CD4-C06F-4422-BD00-FD5D28B93659,6/10/2021,0.062
BF89D486-BA6D-45D4-974C-16E8E23CF185,7/29/2022,0.935
D9541A25-3E70-4A1C-8903-1CDE42FCA848,7/31/2023,0.9815
CDE81E44-4D45-465D-9EED-394800738E19,7/5/2022,0.883
41255883-87D9-4F47-80A6-3FF5CCF802C9,6/22/2021,0.54
61795A6C-A3EB-4CEF-A7A3-5A4829F8B51F,6/15/2023,0.164
5EF9E9D6-DD4A-400C-B572-5FE16CB2CD73,6/27/2021,0.996
7783778A-0F5F-4AB7-B087-80F340E715C0,7/6/2021,0.897
55232612-87E2-4039-890E-F813B122E5D9,8/17/2022,0.992
7CC63749-6E4E-446A-9FA4-4C3B00398216,8/9/2023,0.992
A74A6FAF-6484-4E2E-8C32-5B183993C16B,6/21/2023,0.5085
3CA50D36-268A-40EB-BC99-5D7C22CD2461,7/29/2021,0.994
226C4A90-96CA-4BA0-9569-6447781C0055,6/22/2021,0.709
7271F505-A262-4420-87D8-6DD3DFB64F4A,8/23/2022,0.9575
85EC3A53-C0C1-4DBE-A670-8B85DDAEEC29,9/1/2022,0.5185
2530A9B6-69F4-49E4-9A17-9853BF949A49,7/27/2022,0.987
209A90BD-EDC0-4C56-8041-A1081273B2A0,8/10/2021,0.983
132719C2-BD9D-4D5F-87A4-E5A53081401A,7/5/2023,0.622
7A5253A3-DAE8-4E40-9204-FD1DA941A632,6/26/2023,0.417
46F94E4E-38DA-4ED4-AD26-0AF3A9A92221,6/15/2022,0.309
964A9402-5FD5-42F5-ACD1-128095BA70C6,7/28/2021,0.996
43A97F8B-49C9-41B8-8E09-26C185A4D777,6/3/2021,0.082
732F22CE-6103-41F6-B750-297248EA6407,8/9/2022,0.869
BDB291C3-A924-4245-B046-655AE05E4871,7/3/2023,0.966
1BBC025E-64D7-4C1E-A7B1-69E4DCFCD06E,5/31/2021,0.007
9B6A22F9-D27F-4125-8575-79B3708AD8E2,8/16/2021,0.985
7AC383CF-24D3-477E-B40E-8C5B0054F032,7/21/2022,0.99
CAD32DB8-CCD6-4BE8-A89D-8F7721996701,8/18/2021,0.906
A07EC40C-D816-41B1-B78A-960698A6E7E5,6/8/2023,0.349
D7954F7B-8A86-4653-9D04-A88B3CD31579,5/25/2021,0.001
381FE227-E769-41D3-B614-AE4785FED074,7/8/2022,0.9935
F0DEAD00-9583-4D94-91DD-CFEF2766D16F,7/5/2022,0.7425
F0DEAD00-9583-4D94-91DD-CFEF2766D16F,9/6/2022,0.6875
5CB85B80-3CDA-44E3-8F05-E060749789A1,8/12/2021,0.746
D60491B9-4479-4455-85B0-E09EF961FB6C,8/20/2021,0.506
CF8EA3EB-F6B7-4683-BBE5-F4A58F1AFC8A,8/3/2022,0.998
52485EEA-EB74-4D4D-857D-09A5B75563C5,7/15/2022,0.939
31BF8702-295D-4FE1-9C3F-375FE1AD3C11,9/4/2022,0.817
17D324DE-92A6-4D79-95CE-43764AA36FF8,6/30/2023,0.985
51BCBF66-DEAC-467E-9D5E-4ECB7923828B,7/1/2022,0.6105
BB36B0D9-FA70-482F-BFDF-596D69013AA5,6/7/2021,0.16
D4EAAA23-DD69-4E21-8B6F-6CA5785B618B,6/14/2023,0.7805
DC5A3A0C-103A-4DAB-BB2C-716F949681A7,8/22/2022,0.982
D50BD3E7-C423-4E8C-A7C3-74263C4D9C3E,8/2/2022,0.986
3474C282-EDF3-4AFB-92DD-96C9531C8C03,7/22/2023,0.9795
380506D8-2421-4096-8A8F-D4F920C0B166,8/9/2023,0.927
26A15162-C122-4AA3-AEB9-E032E4FF5691,6/20/2023,0.1815
5D3F04DA-D78E-4047-BB83-E386E1C5F5A4,6/23/2023,0.01
045BC57F-96B9-401A-A4DB-E6786F9FE2FB,6/21/2021,0.9565
C316A955-1AE5-4D75-82AD-10F78D448318,7/12/2021,0.994
46462561-83B2-46D4-B921-235F89A71CD5,7/11/2022,0.716
A0FFE041-3F43-4054-B26A-257E6A1127AC,7/7/2023,0.987
556EE5A7-B11A-44BB-92E5-27C7CB892BBF,9/10/2021,0.343
7C40E693-2F30-45E4-8C6C-406972C995E1,7/19/2022,0.911
106AF4A2-C20A-4E2B-A4B2-5E9F047BB436,6/21/2023,0.207
CA99E612-E54E-4DEB-9F8D-751C15644475,7/18/2023,0.979
981CA912-6FAE-40FC-B3E6-7E3E1D9428B4,7/18/2022,0.9965
37256956-BE47-4B2C-935A-7EE6F05B076A,7/11/2022,0.8
DC32E1F8-49DC-4834-B7AF-815E178A30EF,6/30/2023,0.669
CBB91060-B3D0-4CA4-B2A0-82F48552C830,8/2/2021,0.985
85EC3A53-C0C1-4DBE-A670-8B85DDAEEC29,8/2/2022,0.955
CDF84C91-1548-41B7-A327-8C43B5599EAC,7/30/2021,0.988
9144874F-8F60-4AAE-B395-A1467D6D1794,7/28/2021,0.9485
A4E4836E-1F64-48C3-BB61-A4DFABF45B7C,6/29/2021,0.978
D1823A6C-1387-4018-87DD-D209EDFF2BAE,7/12/2022,0.739
6C073B0F-F7E7-4E83-8653-D658406AC115,7/20/2023,0.992
F6D6D952-4DE4-434D-B20D-DF2D49B7D4B8,8/12/2022,0.994
66CA54ED-4093-4B84-8099-E004B6F6AEE8,7/8/2023,0.7235
26A15162-C122-4AA3-AEB9-E032E4FF5691,8/3/2023,0.99
07E2A224-D790-4361-A3E4-EED4CE235101,6/26/2023,0.961
9C1BE855-EF3A-4A3C-B489-0288DA864E82,7/18/2022,0.9775
33E4A8FC-E942-4101-8019-236FE1C2457A,7/21/2022,0.971
A0FFE041-3F43-4054-B26A-257E6A1127AC,6/26/2023,0.873
421686FD-6A8F-472A-8B47-3947F3E630B9,8/11/2022,0.973
E68588A4-F770-42C2-BCAE-4DC776139ABF,6/20/2022,0.419
944D2DB7-7D3D-450E-B374-7140257B53C1,7/26/2021,0.9865
7AC383CF-24D3-477E-B40E-8C5B0054F032,6/1/2022,0.001
AA98CE94-7E25-4B49-84EF-ABFC44A1ABBD,7/21/2023,0.987
999E3CE1-0B84-44AF-90EF-CCCD3B6BECE7,6/10/2021,0.155
0C8EBEB7-7C71-45CB-95B6-EF03A8756E77,7/11/2022,0.91
C6C80BB5-4915-4140-995C-0AA62DD930C8,7/12/2021,0.99
EF32434D-AFCB-4367-AA82-13F47F1530FC,7/21/2022,0.964
732F22CE-6103-41F6-B750-297248EA6407,7/11/2022,0.8145
2A62A5AB-2AD1-4F50-863A-5121210B01F8,7/13/2023,0.967
408C1843-50B5-4375-BB10-57DCF21FE2C4,6/17/2022,0.112
73DDF9A7-65D5-456E-9D76-64336E843542,8/3/2023,0.983
9272D9A4-1DB6-4CC9-BAE4-64484FD6F594,6/29/2023,0.834
D81C27F1-F76E-4C88-8862-A6CF3C8344B7,6/21/2021,0.675
C94AF0BE-0271-4E16-A507-AF89DDE350E7,6/10/2022,0.209
E453F4A6-52CD-4EB5-99DD-B208D212F3EF,8/30/2022,0.971
D82CF10B-8278-4611-8F28-C351A00650A4,7/13/2023,0.9645
6C073B0F-F7E7-4E83-8653-D658406AC115,6/29/2023,0.952
F127F745-0E0B-4E13-A3B3-DF57CD1BDA6A,6/13/2022,0.143
6DAF0203-BF92-4C0D-8A99-07DA3111AC87,6/16/2021,0.335
747A9884-A795-427C-A33D-0B99AD0FACC1,7/21/2022,0.965
E5624A09-8608-426A-8F5A-2DB6DE39FDCD,7/11/2022,0.958
44AA146F-C1BC-49B0-B557-2EE07FDE5A69,7/20/2022,0.994
8F3C03B8-CB84-4CAC-8166-39D3271AFDDC,7/17/2021,0.88
AB6B964D-02E1-4E4F-A182-5B71B9FAC209,8/25/2022,0.962
9D0EB918-85DE-45A8-9141-60D12D817A01,7/28/2022,0.977
3D2C481D-6C7C-47AF-97AF-8F3B3147E8D5,6/15/2022,0.152
F3DD5A71-B450-420C-A242-A2621E90269A,6/9/2022,0.001
F3DD5A71-B450-420C-A242-A2621E90269A,9/9/2022,0.991
577621DD-EFF7-4ACE-A215-AF9F2C97FD8D,7/10/2023,0.808
26A15162-C122-4AA3-AEB9-E032E4FF5691,7/20/2023,0.991
86841240-B864-4E26-91EE-3C1464D69F1F,6/21/2021,0.986
357E9552-5DEF-401A-B087-478CD35D6F0C,9/7/2022,0.973
214ADBD9-855B-4C92-915C-5681576B7EC9,6/7/2023,0.007
9D0EB918-85DE-45A8-9141-60D12D817A01,8/9/2022,0.98
C98A1AB3-2BD0-41F7-9420-64361842F4A6,6/29/2021,0.757
E04A37E0-4317-4C29-A75B-7636852EB9CF,8/11/2023,0.98
618FBC9C-D3CF-4DC1-8AF0-93DF371CE04F,8/5/2022,0.995
C5DB3DF7-45AF-4AC2-9C2C-C3BBE97B642D,7/18/2022,0.991
E2B7FD28-5FB0-4D8D-B584-CE86376D9428,7/20/2022,0.969
92321684-7992-4BF6-B26C-D7506D8AAE89,8/10/2022,0.978
548446ED-B43D-4200-8386-E6F4F2859DD6,8/3/2021,0.992
C783C4FF-A523-4002-8DFD-0A7FFFE53504,7/11/2022,0.902
F64DD7CF-664F-49EC-BBAD-15E67A7F1F41,8/6/2021,0.978
A894AC3D-922F-4551-82A1-1706116D36A8,6/20/2022,0.107
4A095301-64FD-46A3-9274-2A92E4CA1FCB,6/7/2023,0.003
61CDC4C0-1986-4870-95CD-36B879D07211,6/11/2021,0.175
F9EF2FBF-A402-4DB2-846D-3A9D3F958BC9,7/3/2023,0.986
7B603C7A-C617-4C45-A047-41628046E06B,7/17/2023,0.9965
E3D42CE7-0191-441E-B419-4700913C3831,8/14/2023,0.947
C6698CB5-C4A8-4530-B39E-49AC2F72785D,6/3/2021,0.064
E68588A4-F770-42C2-BCAE-4DC776139ABF,9/13/2022,0.215
B592DBEA-C5F5-4945-B015-629F455B356F,6/22/2022,0.33
1EEEAC78-8675-4F97-819E-6990F6152300,7/5/2021,0.953
AC259749-6B46-4288-9372-77221DC7892F,7/11/2022,0.942
A679EDEB-2DC2-4F33-B305-7DA85397BAD0,7/11/2022,0.808
624B4B10-4667-40A4-B320-80889DB351A7,7/14/2021,0.972
E919A442-9FF1-44DA-87F2-8C4552705F82,7/12/2022,0.971
DF60D484-9D95-4998-9E86-8FF45C2FC086,7/20/2023,0.9855
F5727FCD-8537-4F3E-881C-A44466A292DF,8/9/2022,0.988
A8F69D0D-00A5-469F-9C03-A97A68C25B8F,7/12/2021,0.997
F5ABBC00-0759-4110-BEE8-00C18C7CB4D6,8/31/2021,0.929
E5624A09-8608-426A-8F5A-2DB6DE39FDCD,8/29/2022,0.944
6F3E84C5-6D69-4288-ADE4-33AC40852908,7/7/2021,0.992
A65C3221-D0AA-4301-8AF4-4C691A3C6AAB,6/25/2021,0.736
C98A1AB3-2BD0-41F7-9420-64361842F4A6,7/6/2021,0.885
8B1F20F2-3B9B-4763-BBEB-6769A85ED9F7,7/29/2022,0.978
B8414E53-9D63-45C5-8C09-6A24A4405777,7/11/2022,0.899
A0860615-E886-46D2-8F44-D55E80A297A0,8/18/2021,0.984
86A9067A-C166-46C7-88FB-1183F6AF2741,5/31/2021,0.001
CC24DCBE-4841-4EA5-8BDA-195B9EE11A1E,6/20/2022,0.351
17875804-33AD-4B17-BD8A-1DF9D1CBAD66,6/11/2021,0.329
C2CA0D37-D933-4F77-BD04-243C86FE6C41,5/27/2023,0.0145
084E2F4F-B859-4265-8A0B-3AB73935ABBE,7/8/2022,0.785
657C9D96-59DC-4BD1-9C55-56DF0936B3E9,7/6/2023,0.85
71011797-8523-4082-AF60-5AEFBBE044B7,7/16/2022,0.948
3A74EF96-509B-494F-97D4-639EEB45F6E4,7/6/2023,0.943
944D2DB7-7D3D-450E-B374-7140257B53C1,7/8/2021,0.963
DEEFC0DE-5818-4DCA-9506-A49CEE3FD93D,6/24/2022,0.715
E2B7FD28-5FB0-4D8D-B584-CE86376D9428,6/24/2022,0.44
6F33D011-F4C6-4749-866C-CF96703A5AB7,8/6/2022,0.996
94865997-5CFB-4B42-A2A9-D7E773818B8F,8/16/2021,0.962
CB920495-55A5-4089-BAE5-EA1F78CDBB4D,6/29/2023,0.903
6B92B887-70AC-477E-B5D4-F7541248ACDF,7/9/2021,0.994
B1FB7E81-E5A5-4461-82E7-004736BA64F7,7/11/2023,0.986
1152E4A8-6BE4-4AA4-A4B7-0C94FFBBA5BE,6/8/2022,0.188
E58530CD-2A07-4E13-BD08-110303F04285,7/11/2023,0.964
62F1CC0B-3991-4721-AA5C-2E1B405A5F57,8/11/2022,0.992
B7A8DAD1-68A7-43D0-9407-37F521565009,6/13/2023,0.951
6C133D8A-4EBA-4D05-AEA8-4E83B550C3FA,7/28/2023,0.994
3DE63D3E-389A-416C-8F9F-81219568ABB6,6/16/2022,0.1195
F1F7032E-132A-4E6F-BB8A-9B70B10E352D,6/4/2021,0.038
F3DD5A71-B450-420C-A242-A2621E90269A,7/18/2022,0.585
96250295-CCE7-433E-8D16-BD0B9516C3DD,7/7/2022,0.3585
AF7E4683-CF13-45FD-9583-BD1576C79D44,7/11/2023,0.977
2EA54E5D-50CC-4646-AD6C-D2B7E682E96D,7/20/2023,0.9895
B39523A5-8840-4831-9241-D62C74F405C6,6/21/2021,0.383
9C328B36-1DB3-4B3B-A012-E1CBDB875B83,8/7/2023,0.99
CB920495-55A5-4089-BAE5-EA1F78CDBB4D,7/10/2023,0.9715
3ABB0490-149E-48D4-A5C3-EB26F31AE6F7,7/3/2023,0.842
0C8EBEB7-7C71-45CB-95B6-EF03A8756E77,8/29/2022,0.889
6DB4C35D-ACA3-4EC1-B5AC-FCB04D2DAF84,7/7/2023,0.7555
F564DA2D-9613-4E01-8B63-0C567E1BCDA1,7/27/2023,0.9805
AB6B964D-02E1-4E4F-A182-5B71B9FAC209,7/13/2022,0.985
5DD1ACED-1839-46E4-B1E7-7D995AD8678F,7/18/2021,0.984
84BA3231-9FC4-4889-B151-93B2A42A835B,6/22/2022,0.401
FF95CB7B-F65C-4685-9016-D1A8C6A8DAD2,8/5/2021,0.996
C88ACF67-7DCA-46A1-89D4-D5EA0E6078EF,8/11/2022,0.9925
7D2DEA93-D4A0-4E3A-AFA2-E2C673175BB1,7/4/2023,0.736
8C9B8A99-F65B-4D84-8916-F7802615F957,7/19/2023,0.994
22A71C34-4104-4326-B3E6-29793A4B1A14,6/3/2023,0.014
6906FE3A-0F13-4211-95EC-3535990E9329,6/3/2021,0.032
41255883-87D9-4F47-80A6-3FF5CCF802C9,6/2/2021,0.001
E8037118-6330-4FA8-AFDF-43D684E8A611,6/19/2023,0.416
B51E6389-9C7F-4539-BE77-47DA00C83BD7,9/7/2021,0.5065
E9A1A0C1-547E-4D98-BD61-5F7621400D1A,8/8/2021,0.935
A679EDEB-2DC2-4F33-B305-7DA85397BAD0,8/1/2022,0.985
DF60D484-9D95-4998-9E86-8FF45C2FC086,7/19/2023,0.9895
A19726B5-D2AE-4B88-8ECF-B99C2C65FDDA,6/15/2022,0.182
C5DB3DF7-45AF-4AC2-9C2C-C3BBE97B642D,6/13/2022,0.081
00D2AD8C-C8FC-4C4C-9B24-C73F787E90DF,7/15/2022,0.908
A0860615-E886-46D2-8F44-D55E80A297A0,5/26/2021,0.005
6C073B0F-F7E7-4E83-8653-D658406AC115,8/4/2023,0.991
4D16F63A-94AB-461E-BCF8-10FE8D8A4D77,8/24/2021,0.873
169307BD-62CC-4463-BAAE-2A9D1374A942,7/8/2022,0.57
0D7E13E5-818F-417C-AE97-336FECDA83B1,8/10/2023,0.997
AD98C170-B62D-4856-9C83-3DE028DE9863,7/12/2021,0.975
B889FEA4-6E34-42FE-8ED0-5D4879AB9F1E,6/10/2021,0.251
0BA1727D-4DEB-4CD9-89D6-701D4880997D,7/13/2022,0.9815
08424CA9-82BD-4C90-B297-73C622BCC771,7/20/2023,0.956
90E4B74D-9037-4202-BEE3-880F65958F87,8/5/2021,0.917
9D435747-DF40-4EAC-A650-9E902DF91C71,8/23/2022,0.944
E190AC08-FA9F-41FF-84F5-A29DE45323DB,8/18/2023,0.902
027FCC58-AFAB-4555-B8D5-BE8A67B796B7,6/19/2023,0.605
E903682A-0E5C-4459-95A4-C29213761A3D,8/23/2021,0.78
12A107C2-13AD-4558-AB8E-D74152E567F7,8/23/2022,0.9825
B9BAC66E-D374-42BD-AD2D-E56167B3F330,6/2/2022,0.001
0927255B-10FF-4D39-8FE3-EC2A4322D008,7/27/2022,0.977
203D11E3-DB12-43E5-BAEE-F03C061F2770,6/8/2023,0.102
1A74A788-3D87-4E76-B088-F29FE0672EF9,7/7/2022,0.6935
2D387F77-A349-4846-A78B-0837BE1BDDE7,7/8/2022,0.813
0017DEF2-A2A6-4C10-B3B2-11D15F235F22,7/24/2021,0.985
A0A5AD4B-F2F9-4C96-AF4E-18AC5ECF213C,7/28/2021,0.996
8789072C-6EB3-41C9-AAB8-1F37BC3F6F3F,8/10/2023,0.9635
DF5AC926-F69B-4FBD-9DC9-2E97CE300BEF,7/5/2022,0.959
B51E6389-9C7F-4539-BE77-47DA00C83BD7,7/5/2021,0.997
0BA1727D-4DEB-4CD9-89D6-701D4880997D,9/2/2022,0.929
13B5C1BD-7DB4-44DC-A320-7E82CACDCA1D,7/13/2023,0.935
E568AA56-2404-4C43-BBE8-8A1C433A7E9F,6/20/2022,0.195
3474C282-EDF3-4AFB-92DD-96C9531C8C03,6/7/2023,0.241
F7B33DCF-BEA3-4524-8EB4-A498D4784415,8/16/2021,0.891
27070C93-1ACF-4D16-A8F3-B1402245041F,6/30/2021,0.996
4B97CDFB-F903-45F1-B7CC-C0207C8728BC,6/3/2021,0.024
B8D05A85-B47B-468F-B1C8-C9D560DA488A,6/16/2023,0.795
42E3BD46-DD43-4F1F-8D70-12680FA70E1E,6/6/2022,0.15
A7D54459-4811-417C-8242-12A79AB61C55,8/3/2021,0.9705
421686FD-6A8F-472A-8B47-3947F3E630B9,8/30/2022,0.856
41F2D4F9-FB3F-4F75-81FE-52E781FB628B,7/19/2023,0.97
